,Secondary Display Type,Wireless Charging,Platform,Device Category,Brand,Pixel Density,Market Regions,Zoom,Display Type,ROM,Display Refresh Rate,CPU Clock,Sec. SIM Card Slot,Mass,Price,ppi,CPU Name,RAM,VidResolution,bluetooth
1842,False,False,Android,Smartphone,Oppo,406,Asia,1.0,Color IPS TFT LCD display,256,90,2400,True,0.194,267.0828,374.4287684466465,MediaTek Dimensity,8,2.0736,5.1
1844,False,False,Android,Smartphone,OnePlus,451,Asia,1.0,AM-OLED display,256,120,3190,True,0.204,487.1628,429.7079239682573,Qualcomm Snapdragon,16,8.2944,5.3
1845,False,False,Android,Smartphone,OnePlus,394,Asia,1.0,AM-OLED display,128,120,3190,True,0.2035,669.9866000000001,373.7639849027195,Qualcomm Snapdragon,8,8.2944,5.2
1846,False,True,Android,Smartphone,Huawei,444,Asia,5.0,AM-OLED display,256,120,3000,True,0.197,785.6856,424.2134202710644,Qualcomm Snapdragon,8,8.2944,5.2
1847,False,False,Android,Smartphone,Oppo,526,Asia,1.0,AM-OLED display,256,120,2995,True,0.189,785.043,498.6599553092022,Qualcomm Snapdragon,12,33.1776,5.2
1848,False,False,Android,Smartphone,Huawei,385,Asia,1.0,Color IPS TFT LCD display,128,90,2400,True,0.193,347.1504,367.56606652535095,Qualcomm Snapdragon,8,2.0736,5.0
1849,False,False,Android,Smartphone,Oppo,410,Asia,1.0,AM-OLED display,128,90,2500,True,0.181,294.7866,379.4443684445006,MediaTek Dimensity,6,2.0736,5.2
1850,False,False,Android,Smartphone,Motorola,270,Asia,1.0,Color IPS TFT LCD display,128,90,2000,True,0.18345,212.02550000000002,247.19447053542933,MediaTek Helio,4,2.0736,5.1
1851,False,False,Android,Smartphone,Motorola,409,Asia,1.0,AM-OLED display,128,60,2200,True,0.179,308.1866,377.0102669370213,Qualcomm Snapdragon,6,2.0736,5.0
1852,False,True,iOS / iPadOS,Smartphone,Apple,460,Asia,6.0,AM-OLED display,512,120,3460,True,0.24,1909.18,438.276342105136,Apple A16,6,8.2944,5.3
1853,False,False,Android,Smartphone,Oppo,269,North America,1.0,Color IPS TFT LCD display,128,60,2300,False,0.187,297.55039999999997,248.9750742676356,MediaTek Helio,4,2.0736,5.3
1854,False,True,Android,Smartphone,Huawei,444,Africa,3.5,AM-OLED display,512,120,3190,True,0.2,1657.1155,424.2134202710644,Qualcomm Snapdragon,12,8.2944,5.2
1855,False,False,Android,Smartphone,ZTE,395,Asia,5.0,AM-OLED display,128,144,2995,True,0.199,534.3228,376.4895466012275,Qualcomm Snapdragon,8,33.1776,5.2
1856,False,True,Android,Smartphone,Samsung,425,Asia,3.0,AM-OLED display,512,120,3360,False,0.168,1131.812,402.65256146054804,Qualcomm Snapdragon,8,33.1776,5.3
1857,False,False,Android,Smartphone,Huawei,391,Central America,1.0,Color IPS TFT LCD display,128,90,2000,False,0.179,396.7504,371.63485796221124,MediaTek Helio,8,2.0736,5.1
1858,False,False,Android,Smartphone,OnePlus,394,Asia,1.0,AM-OLED display,512,120,3190,True,0.2035,675.8028,373.7639849027195,Qualcomm Snapdragon,16,8.2944,5.2
1859,False,True,Android,Smartphone,Samsung,402,Asia,3.0,AM-OLED display,128,120,2842,True,0.177,967.4859000000001,379.252052695958,Qualcomm Snapdragon,6,8.2944,5.0
1860,True,True,Android,Smartphone,Samsung,425,North America,1.0,AM-OLED display,256,120,3190,False,0.187,1059.99,402.1245566962048,Qualcomm Snapdragon,8,8.2944,5.2
1861,False,False,Android,Smartphone,Xiaomi,395,Asia,1.0,AM-OLED display,128,144,2995,True,0.22,946.4155000000001,369.84150821725535,Qualcomm Snapdragon,8,8.2944,5.2
1862,False,False,Android,Smartphone,BBK,388,Asia,2.0,AM-OLED display,256,120,3050,True,0.206,628.6428000000001,368.7232373367974,MediaTek Dimensity,8,8.2944,5.3
1863,False,False,Android,Smartphone,OnePlus,394,North America,1.0,AM-OLED display,256,120,3190,False,0.2035,749.0,373.7639849027195,Qualcomm Snapdragon,16,8.2944,5.2
1864,False,False,Android,Smartphone,BBK,270,Asia,1.0,Color IPS TFT LCD display,128,60,2200,True,0.193,219.9228,246.64362544010885,MediaTek Dimensity,4,2.0736,5.1
1865,False,False,Android,Smartphone,ZTE,401,North America,5.7,AM-OLED display,128,120,2995,True,0.204,799.0,385.6777262935552,Qualcomm Snapdragon,8,33.1776,5.1
1866,False,False,Android,Smartphone,ZTE,387,Asia,1.0,AM-OLED display,512,165,2995,True,0.215,1005.9228,358.28696813584975,Qualcomm Snapdragon,18,33.1776,5.1
1867,False,False,Android,Smartphone,BBK,395,Asia,1.0,Color IPS TFT LCD display,128,120,2200,True,0.194,251.36280000000002,368.147534135707,MediaTek Dimensity,8,2.0736,5.3
1868,False,True,Android,Smartphone,Oppo,526,Asia,2.0,AM-OLED display,256,120,2995,True,0.218,864.4428,498.3153494659497,Qualcomm Snapdragon,12,8.2944,5.2
1869,False,False,Android,Smartphone,Samsung,401,North America,1.0,Color PLS TFT LCD display,32,60,2000,True,0.195,199.0,368.4758582621616,Samsung Exynos,3,2.0736,5.0
1870,False,False,Android,Smartphone,Sharp,295,Asia,1.0,Color IPS TFT LCD display,64,60,2200,False,0.174,497.952,246.62552474259226,Qualcomm Snapdragon,4,2.0736,5.1
1871,False,False,Android,Smartphone,Motorola,270,Asia,1.0,Color IPS TFT LCD display,128,60,1606,True,0.1795,133.9866,246.9154765759041,UNISOC Tiger,8,2.0736,5.0
1872,False,False,Android,Smartphone,BBK,401,Asia,1.0,Color IPS TFT LCD display,128,60,2000,True,0.182,147.0212,370.3011263279176,MediaTek Helio,8,4.1472,5.0
1873,False,False,Android,Smartphone,BBK,395,Asia,1.0,Color IPS TFT LCD display,256,60,2000,True,0.19,314.2428,365.2015109255166,Samsung Exynos,8,8.2944,5.1
1874,False,True,Android,Smartphone,Sony,642,Asia,5.2,AM-OLED display,512,120,3187,True,0.187,1499.0430000000001,590.6608024367538,Qualcomm Snapdragon,12,8.2944,5.3
1875,False,True,Android,Smartphone,Samsung,500,Asia,10.0,AM-OLED display,1000,120,3360,False,0.234,2305.94,477.86601107158776,Qualcomm Snapdragon,12,33.1776,5.3
1876,False,True,iOS / iPadOS,Smartphone,Apple,325,Asia,1.0,Color IPS TFT LCD display,64,60,3232,True,0.144,429.0,252.5842081594982,Apple A15,4,8.2944,5.0
1877,False,False,Android,Smartphone,Samsung,269,North America,1.0,Color PLS TFT LCD display,64,90,2200,False,0.195,249.99,245.6494623931455,MediaTek Dimensity,4,2.0736,5.0
1878,True,True,Android,Smartphone,Samsung,425,North America,1.0,AM-OLED display,256,120,2842,False,0.183,1049.99,400.2290956168804,Qualcomm Snapdragon,8,8.2944,5.1
1879,False,True,Android,Smartphone,Motorola,395,Asia,1.0,AM-OLED display,128,144,2995,True,0.196,602.9866000000001,371.6238743513402,Qualcomm Snapdragon,8,33.1776,5.2
1880,False,False,Android,Smartphone,Xiaomi,269,Asia,1.0,Color IPS TFT LCD display,32,60,2000,True,0.192,88.9288,245.01722419091715,MediaTek Helio,3,2.0736,5.0
1881,False,False,Android,Smartphone,ZTE,400,Asia,3.0,AM-OLED display,256,120,3187,True,0.228,675.8028,382.080051337706,Qualcomm Snapdragon,12,33.1776,5.3
1882,False,False,iOS / iPadOS,Tablet,Apple,265,Asia,2.0,Color IPS TFT LCD display,128,120,3490,False,0.468,1257.4428,242.39312551520166,Apple M2,8,8.2944,5.3
1883,False,True,Android,Smartphone,Samsung,500,North America,10.0,AM-OLED display,512,120,3360,False,0.234,1379.99,477.86601107158776,Qualcomm Snapdragon,12,33.1776,5.3
1884,True,False,Android,Smartphone,Motorola,393,Asia,1.0,AM-OLED display,256,144,3190,True,0.198,1420.2155,361.1967905341128,Qualcomm Snapdragon,8,33.1776,5.2
1885,False,False,Android,Smartphone,Motorola,402,Central America,1.0,AM-OLED display,128,120,2200,False,0.173,381.87039999999996,377.8729429350699,MediaTek Helio,6,2.0736,5.1
1886,False,False,Android,Smartphone,Samsung,401,Asia,1.0,Color PLS TFT LCD display,128,60,2000,True,0.207,227.78660000000002,367.50106696148276,Samsung Exynos,4,2.0736,5.0
1887,False,True,Android,Smartphone,Samsung,500,Asia,10.0,AM-OLED display,256,120,3360,False,0.234,1798.615,477.86601107158776,Qualcomm Snapdragon,12,33.1776,5.3
1888,False,False,Android,Smartphone,Xiaomi,405,Asia,1.0,Color IPS TFT LCD display,128,90,2200,True,0.19,219.9228,374.51932031972575,MediaTek Dimensity,8,2.0736,5.1
1889,False,True,Android,Smartphone,Xiaomi,521,Asia,2.0,AM-OLED display,128,120,2995,True,0.205,738.6828,495.7041659282213,Qualcomm Snapdragon,8,33.1776,5.2
1890,False,False,Android,Smartphone,ZTE,387,Asia,1.0,AM-OLED display,256,120,3190,True,0.235,817.2828000000001,364.73858305591466,Qualcomm Snapdragon,12,33.1776,5.2
1891,False,False,Android,Smartphone,Oppo,413,Asia,1.0,AM-OLED display,64,90,2200,True,0.178,214.38660000000002,380.03274291547643,MediaTek Helio,4,8.2944,5.3
1892,False,False,Android,Smartphone,Samsung,401,Asia,1.0,Color PLS TFT LCD display,64,60,2000,True,0.192,233.9129,367.50106696148276,Samsung Exynos,4,2.0736,5.0
1893,False,False,iOS / iPadOS,Tablet,Apple,264,Africa,2.0,Color IPS TFT LCD display,256,120,3194,False,0.682,1550.5105,245.37763725444734,Apple M1,8,8.2944,5.0
1894,False,True,Android,Smartphone,Google,513,North America,4.0,AM-OLED display,128,120,2800,False,0.21,899.0,483.2291791407261,Samsung Google,12,8.2944,5.2
1895,False,False,Android,Smartphone,Samsung,401,Africa,1.0,AM-OLED display,256,120,2400,True,0.202,549.3866,372.334041205365,Samsung Exynos,8,8.2944,5.3
1896,False,False,Android,Smartphone,Huawei,395,Africa,1.0,AM-OLED display,128,120,2200,True,0.172,414.45655,376.1928498908808,Qualcomm Snapdragon,8,2.0736,5.1
1897,False,False,Android,Smartphone,BBK,401,Asia,1.0,Color IPS TFT LCD display,128,120,2000,True,0.194,254.466,370.99127041944087,Qualcomm Snapdragon,6,2.0736,5.1
1898,False,False,Android,Smartphone,BBK,401,Asia,1.0,Color IPS TFT LCD display,256,60,2400,True,0.175,282.8028,372.01341889508336,MediaTek Dimensity,8,2.0736,5.1
1899,False,False,Android,Smartphone,Oppo,401,Asia,1.0,Color IPS TFT LCD display,128,120,2050,True,0.194,214.38660000000002,371.6105404323229,MediaTek Helio,6,2.0736,5.1
1900,False,False,Android,Smartphone,ZTE,263,Africa,1.0,Color IPS TFT LCD display,128,0,1600,True,0.211,213.21,239.67743873754316,"UNISOC SC9863A,",4,2.0736,4.2
1901,False,True,Android,Smartphone,Samsung,500,North America,10.0,AM-OLED display,256,120,3360,False,0.233,1321.971988,477.86601107158776,Qualcomm Snapdragon,8,33.1776,5.3
1903,False,False,Android,Smartphone,BBK,270,Africa,1.0,Color IPS TFT LCD display,128,60,2000,True,0.19,174.272,247.66006117295393,MediaTek Helio,4,2.0736,5.0
1904,False,False,Android,Smartphone,ZTE,395,North America,1.0,AM-OLED display,128,0,2000,False,0.18409999999999999,297.55039999999997,370.9314047124352,UNISOC Tiger,4,2.0736,5.0
1905,False,False,Android,Smartphone,Huawei,429,Asia,1.0,AM-OLED display,128,120,2400,True,0.191,581.4828,410.01135643804326,Qualcomm Snapdragon,8,8.2944,5.2
1906,True,True,Android,Smartphone,Samsung,425,Asia,1.0,AM-OLED display,256,120,2842,False,0.183,1257.4428,400.2290956168804,Qualcomm Snapdragon,8,8.2944,5.1
1907,False,True,Android,Smartphone,Google,513,Asia,4.0,AM-OLED display,256,120,2800,False,0.21,1161.16,483.2291791407261,Samsung Google,12,8.2944,5.2
1908,False,False,Android,Smartphone,BBK,401,Asia,1.0,Color IPS TFT LCD display,128,90,2000,True,0.1855,298.5228,371.13262432856624,Qualcomm Snapdragon,8,8.2944,5.1
1909,False,False,Android,Smartphone,Oppo,409,Asia,1.0,AM-OLED display,128,90,2300,True,0.173,370.1688,381.60976699219844,Qualcomm Snapdragon,8,8.2944,5.1
1910,False,False,Android,Smartphone,Xiaomi,409,Asia,1.0,Color IPS TFT LCD display,256,144,2850,True,0.2,377.12280000000004,379.71757448805374,MediaTek Dimensity,12,8.2944,5.3
1911,False,False,Android,Smartphone,Motorola,270,North America,1.0,Color IPS TFT LCD display,32,90,2300,False,0.169,168.5904,247.87365509384523,MediaTek Helio,3,2.0736,5.0
1912,False,False,Android,Smartphone,BBK,388,Asia,1.0,AM-OLED display,128,120,3100,True,0.182,562.7866,370.66921325855174,MediaTek Dimensity,8,8.2944,5.3
1913,False,False,Android,Smartphone,Samsung,401,Asia,1.0,Color PLS TFT LCD display,128,90,2400,True,0.195,234.88879999999997,367.50106696148276,Qualcomm Snapdragon,6,2.0736,5.0
1914,False,False,Android,Smartphone,Samsung,296,Asia,1.0,Color PLS TFT LCD display,64,60,2200,False,0.168,336.336,262.9674714323413,MediaTek Dimensity,4,2.0736,5.2
1915,False,False,Android,Smartphone,BBK,398,Asia,2.0,AM-OLED display,256,120,2800,True,0.182,597.2028,374.6132117654492,Samsung Exynos,12,8.84736,5.2
1916,False,True,Android,Smartphone,Samsung,425,North America,3.0,AM-OLED display,128,120,3360,False,0.168,799.99,402.65256146054804,Qualcomm Snapdragon,8,33.1776,5.3
1917,False,False,Android,Smartphone,BBK,398,Asia,2.0,AM-OLED display,256,120,3000,True,0.182,628.6428000000001,374.6132117654492,MediaTek Dimensity,8,8.84736,5.2
1918,False,False,Android,Tablet,Samsung,276,Asia,1.0,Color IPS TFT LCD display,256,120,2995,False,0.507,1045.9504,253.16450019352223,Qualcomm Snapdragon,12,8.2944,5.2
1919,True,False,Android,Smartphone,Microsoft,400,North America,1.9,AM-OLED display,512,90,2842,False,0.284,1799.99,342.8267000501952,Qualcomm Snapdragon,8,8.2944,5.1
1920,False,False,Android,Smartphone,Samsung,269,Australia,1.0,Color PLS TFT LCD display,64,0,2320,True,0.192,200.9866,245.88658653274302,MediaTek Helio,4,2.0736,5.0
1921,False,False,Android,Smartphone,Oppo,402,Eastern Europe,1.0,Color IPS TFT LCD display,128,120,2200,True,0.191,331.64815500000003,371.1513466393556,Qualcomm Snapdragon,4,2.0736,5.1
1922,False,False,Android,Smartphone,Oppo,392,Asia,1.0,Color IPS TFT LCD display,128,120,2200,True,0.19,308.1866,371.93225200700306,Qualcomm Snapdragon,8,2.0736,5.1
1923,False,False,Android,Smartphone,Xiaomi,395,Asia,1.0,AM-OLED display,256,120,3190,True,0.195,535.9866000000001,371.3618527817953,Qualcomm Snapdragon,12,8.2944,5.2
1924,False,False,Android,Smartphone,ZTE,400,Asia,1.0,AM-OLED display,256,120,3187,True,0.228,754.4028000000001,381.8822654072761,Qualcomm Snapdragon,12,33.1776,5.3
1925,True,True,Android,Smartphone,Samsung,425,North America,1.0,AM-OLED display,256,120,3190,False,0.187,1059.99,402.1245566962048,Qualcomm Snapdragon,8,8.2944,5.2
1926,False,True,iOS / iPadOS,Smartphone,Apple,458,Africa,2.0,AM-OLED display,128,60,3233,True,0.203,1384.6805000000002,434.8420224436595,Apple A15,6,8.2944,5.3
1927,False,False,Android,Smartphone,Huawei,395,Asia,1.0,AM-OLED display,256,120,2700,True,0.18,424.2828,376.1928498908808,Qualcomm Snapdragon,8,8.2944,5.2
1928,False,False,Android,Smartphone,Huawei,270,Asia,1.0,Color IPS TFT LCD display,128,60,2200,True,0.194,172.7628,247.47351313693542,Qualcomm Snapdragon,4,2.0736,5.1
1929,False,False,Android,Smartphone,Huawei,270,Asia,1.0,Color IPS TFT LCD display,128,90,2200,True,0.194,207.60115900000002,247.47351313693542,Qualcomm Snapdragon,4,2.0736,5.1
1930,False,False,Android,Smartphone,Samsung,401,North America,1.0,Color PLS TFT LCD display,128,120,2400,True,0.24,599.99,358.9365499921651,Qualcomm Snapdragon,6,8.2944,5.2
1931,False,False,Android,Smartphone,Oppo,269,Asia,1.0,Color IPS TFT LCD display,64,60,2300,True,0.175,214.38660000000002,246.8953796495205,MediaTek Helio,4,2.0736,5.0
1932,True,False,Android,Smartphone,Lenovo,388,Asia,1.0,AM-OLED display,256,144,2995,True,0.252,628.6428000000001,352.5072818006982,Qualcomm Snapdragon,12,33.1776,5.1
1933,False,True,iOS / iPadOS,Smartphone,Apple,460,Asia,2.0,AM-OLED display,128,120,3233,True,0.173,1087.864,434.1204188427978,Apple A15,4,8.2944,5.0
1934,False,True,Android,Smartphone,Nothing,402,Asia,1.0,AM-OLED display,256,120,2520,True,0.1935,635.1800000000001,379.1186738044604,Qualcomm Snapdragon,12,8.2944,5.2
1935,False,False,Android,Smartphone,Sharp,436,Asia,2.0,AM-OLED display,64,60,2000,False,0.156,362.18,403.8980238021673,Qualcomm Snapdragon,4,8.2944,5.1
1936,False,False,Android,Smartphone,Fujitsu,422,Asia,1.0,AM-OLED display,128,120,2200,False,0.171,898.1700000000001,391.1372371093541,Qualcomm Snapdragon,8,2.0736,5.1
1937,False,False,Android,Smartphone,BBK,401,Asia,1.0,Color IPS TFT LCD display,128,60,2000,True,0.182,199.28879999999998,370.3011263279176,MediaTek Helio,8,4.1472,5.0
1938,False,False,Android,Smartphone,BBK,518,Asia,2.0,AM-OLED display,128,120,3190,True,0.207,669.9866000000001,490.368066597541,Qualcomm Snapdragon,8,8.2944,5.2
1939,False,True,Android,Smartphone,Samsung,402,Africa,3.0,AM-OLED display,128,120,2910,True,0.177,669.9866000000001,379.252052695958,Samsung Exynos,8,8.2944,5.0
1940,False,True,Android,Smartphone,BBK,518,Asia,2.0,AM-OLED display,256,144,3187,True,0.207,597.2028,489.7678022456687,Qualcomm Snapdragon,12,33.1776,5.3
1941,False,False,Android,Smartphone,Oppo,270,Asia,1.0,Color IPS TFT LCD display,64,60,1800,True,0.2,147.38660000000002,245.93451012867922,UNISOC Tiger,4,2.0736,5.0
1942,False,False,Android,Smartphone,Huawei,270,Asia,1.0,Color IPS TFT LCD display,128,90,2200,True,0.194,204.2028,247.47351313693542,Qualcomm Snapdragon,8,2.0736,5.1
1943,False,False,Android,Smartphone,Samsung,401,Europe,1.0,AM-OLED display,128,120,2400,False,0.202,495.9504,372.334041205365,Samsung Exynos,8,8.2944,5.3
1944,False,False,Android,Smartphone,Xiaomi,268,Asia,1.0,Color IPS TFT LCD display,64,0,2000,True,0.192,109.8828,246.8327891987787,MediaTek Helio,4,2.0736,5.1
1945,False,False,Android,Smartphone,Xiaomi,409,Asia,1.0,AM-OLED display,128,0,2050,True,0.17880000000000001,326.264,377.8605512841649,MediaTek Helio,6,8.2944,5.0
1946,False,False,Android,Smartphone,Xiaomi,402,Africa,1.0,AM-OLED display,128,120,2400,True,0.173,369.0,380.85044623168477,Qualcomm Snapdragon,6,8.2944,5.2
1947,False,False,Android,Smartphone,Xiaomi,395,Asia,1.0,AM-OLED display,128,120,2995,True,0.21,565.7628,372.01397739746824,Qualcomm Snapdragon,12,8.2944,5.2
1948,False,True,Android,Smartphone,OnePlus,526,North America,3.3,AM-OLED display,256,120,2995,True,0.2005,969.0,500.0911433261816,Qualcomm Snapdragon,12,33.1776,5.2
1949,False,False,iOS / iPadOS,Tablet,Apple,265,North America,1.0,Color IPS TFT LCD display,256,60,2660,False,0.498,640.1588,224.74838650062605,Apple A13,3,2.0736,4.2
1950,False,False,Android,Smartphone,Oppo,413,Asia,1.0,AM-OLED display,128,90,2200,True,0.183,490.49,379.2057767209249,Qualcomm Snapdragon,8,1.1664,5.1
1951,False,False,Android,Tablet,Lenovo,220,Asia,1.0,Color IPS TFT LCD display,128,60,2400,False,0.465,428.8,199.3454712296091,Qualcomm Snapdragon,6,2.0736,5.1
1952,False,False,Android,Smartphone,Nokia,269,Asia,1.0,Color IPS TFT LCD display,32,0,1610,True,0.191,160.7866,245.62202855079235,"UNISOC SC9863A,",3,2.0736,4.2
1953,False,False,Android,Smartphone,Huawei,439,Asia,1.0,AM-OLED display,256,120,2400,True,0.187,612.9228,416.63358815239326,Qualcomm Snapdragon,8,8.2944,5.2
1954,False,False,Android,Smartphone,Motorola,409,South America,1.0,AM-OLED display,128,90,2400,False,0.169,744.7902,384.7429842835119,Qualcomm Snapdragon,6,2.0736,5.0
1955,False,False,Android,Smartphone,Xiaomi,402,Asia,1.0,AM-OLED display,256,120,2400,True,0.1718,392.8428,381.9570175942679,Qualcomm Snapdragon,8,8.2944,5.2
1956,False,False,Android,Smartphone,BBK,409,Asia,1.0,AM-OLED display,128,0,2300,True,0.171,353.464,376.47036342024126,Qualcomm Snapdragon,8,8.2944,5.1
1957,False,False,Android,Smartphone,Huawei,395,Asia,1.0,AM-OLED display,128,120,2400,True,0.168,392.8428,377.64686924565956,Qualcomm Snapdragon,8,8.2944,5.2
1958,False,False,Android,Smartphone,Motorola,411,Central America,1.0,AM-OLED display,128,60,2000,False,0.18,262.8304,375.02027999398007,MediaTek Helio,4,2.0736,5.0
1959,False,False,Android,Smartphone,BBK,388,Asia,1.0,AM-OLED display,256,120,3100,True,0.193,392.8428,367.5626477757301,MediaTek Dimensity,12,8.2944,5.3
1960,False,False,Android,Smartphone,Meizu,395,Asia,1.0,AM-OLED display,256,120,3190,True,0.189,471.44280000000003,367.4993825824201,Qualcomm Snapdragon,12,8.2944,5.2
1961,False,False,Android,Smartphone,Sony,450,Asia,3.0,AM-OLED display,128,120,2840,False,0.168,1251.432,407.020794705434,Qualcomm Snapdragon,8,8.2944,5.2
1962,False,False,Android,Smartphone,BBK,401,North America,1.0,Color IPS TFT LCD display,128,90,2400,False,0.188,446.3504,370.20970223811395,Qualcomm Snapdragon,8,2.0736,5.0
1963,False,False,Android,Smartphone,ZTE,387,Asia,1.0,AM-OLED display,1000,120,3190,True,0.235,1178.8428000000001,364.73858305591466,Qualcomm Snapdragon,18,33.1776,5.2
1964,True,True,Android,Smartphone,Samsung,425,Asia,1.0,AM-OLED display,512,120,3190,False,0.187,1398.9228,402.1245566962048,Qualcomm Snapdragon,8,8.2944,5.2
1965,False,False,Android,Smartphone,Oppo,270,Asia,1.0,Color IPS TFT LCD display,64,60,1600,True,0.186,134.6094,246.47599729015818,"UNISOC SC9863A,",4,2.0736,4.2
1966,False,True,Android,Smartphone,Xiaomi,526,Asia,1.0,AM-OLED display,256,120,3190,True,0.204,471.44280000000003,496.7932802572495,Qualcomm Snapdragon,12,33.1776,5.3
1967,False,False,Android,Smartphone,Xiaomi,269,Asia,1.0,Color IPS TFT LCD display,32,60,2000,True,0.194,147.38660000000002,244.87500286679878,MediaTek Helio,3,2.0736,5.0
